Data Image Name;Original Image Name
bremen_000083_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000083_000019_leftImg8bit.png
bremen_000085_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000085_000019_leftImg8bit.png
bremen_000086_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000086_000019_leftImg8bit.png
bremen_000087_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000087_000019_leftImg8bit.png
bremen_000089_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000089_000019_leftImg8bit.png
bremen_000090_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000090_000019_leftImg8bit.png
bremen_000093_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000093_000019_leftImg8bit.png
bremen_000094_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000094_000019_leftImg8bit.png
bremen_000095_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000095_000019_leftImg8bit.png
bremen_000097_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000097_000019_leftImg8bit.png
bremen_000099_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000099_000019_leftImg8bit.png
bremen_000102_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000102_000019_leftImg8bit.png
cologne_000000_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000000_000019_leftImg8bit.png
cologne_000001_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000001_000019_leftImg8bit.png
cologne_000002_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000002_000019_leftImg8bit.png
cologne_000003_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000003_000019_leftImg8bit.png
cologne_000004_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000004_000019_leftImg8bit.png
cologne_000005_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000005_000019_leftImg8bit.png
cologne_000006_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000006_000019_leftImg8bit.png
cologne_000007_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000007_000019_leftImg8bit.png
cologne_000008_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000008_000019_leftImg8bit.png
cologne_000009_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000009_000019_leftImg8bit.png
cologne_000010_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000010_000019_leftImg8bit.png
cologne_000012_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000012_000019_leftImg8bit.png
cologne_000013_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000013_000019_leftImg8bit.png
cologne_000014_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000014_000019_leftImg8bit.png
cologne_000015_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000015_000019_leftImg8bit.png
cologne_000016_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000016_000019_leftImg8bit.png
cologne_000017_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000017_000019_leftImg8bit.png
cologne_000019_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000019_000019_leftImg8bit.png
cologne_000020_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000020_000019_leftImg8bit.png
cologne_000021_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000021_000019_leftImg8bit.png
cologne_000031_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000031_000019_leftImg8bit.png
cologne_000032_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000032_000019_leftImg8bit.png
cologne_000033_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000033_000019_leftImg8bit.png
cologne_000035_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000035_000019_leftImg8bit.png
cologne_000042_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000042_000019_leftImg8bit.png
cologne_000046_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000046_000019_leftImg8bit.png
cologne_000047_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000047_000019_leftImg8bit.png
cologne_000048_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000048_000019_leftImg8bit.png
cologne_000049_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000049_000019_leftImg8bit.png
cologne_000051_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000051_000019_leftImg8bit.png
cologne_000053_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000053_000019_leftImg8bit.png
cologne_000054_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000054_000019_leftImg8bit.png
cologne_000055_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000055_000019_leftImg8bit.png
cologne_000058_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000058_000019_leftImg8bit.png
cologne_000059_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000059_000019_leftImg8bit.png
cologne_000060_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000060_000019_leftImg8bit.png
cologne_000061_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000061_000019_leftImg8bit.png
cologne_000062_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000062_000019_leftImg8bit.png
cologne_000063_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000063_000019_leftImg8bit.png
cologne_000065_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000065_000019_leftImg8bit.png
cologne_000067_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000067_000019_leftImg8bit.png
cologne_000068_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000068_000019_leftImg8bit.png
cologne_000069_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000069_000019_leftImg8bit.png
cologne_000072_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000072_000019_leftImg8bit.png
cologne_000074_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000074_000019_leftImg8bit.png
cologne_000078_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000078_000019_leftImg8bit.png
cologne_000079_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000079_000019_leftImg8bit.png
cologne_000081_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000081_000019_leftImg8bit.png
cologne_000085_000019_leftImg8bit.png;leftImg8bit/train/cologne/cologne_000085_000019_leftImg8bit.png
darmstadt_000002_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000002_000019_leftImg8bit.png
darmstadt_000004_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000004_000019_leftImg8bit.png
darmstadt_000005_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000005_000019_leftImg8bit.png
darmstadt_000007_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000007_000019_leftImg8bit.png
darmstadt_000010_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000010_000019_leftImg8bit.png
darmstadt_000013_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000013_000019_leftImg8bit.png
darmstadt_000018_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000018_000019_leftImg8bit.png
darmstadt_000021_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000021_000019_leftImg8bit.png
darmstadt_000022_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000022_000019_leftImg8bit.png
darmstadt_000023_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000023_000019_leftImg8bit.png
darmstadt_000025_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000025_000019_leftImg8bit.png
darmstadt_000027_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000027_000019_leftImg8bit.png
darmstadt_000029_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000029_000019_leftImg8bit.png
darmstadt_000031_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000031_000019_leftImg8bit.png
darmstadt_000032_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000032_000019_leftImg8bit.png
darmstadt_000034_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000034_000019_leftImg8bit.png
darmstadt_000035_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000035_000019_leftImg8bit.png
darmstadt_000037_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000037_000019_leftImg8bit.png
darmstadt_000038_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000038_000019_leftImg8bit.png
darmstadt_000043_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000043_000019_leftImg8bit.png
darmstadt_000050_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000050_000019_leftImg8bit.png
darmstadt_000051_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000051_000019_leftImg8bit.png
darmstadt_000057_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000057_000019_leftImg8bit.png
darmstadt_000058_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000058_000019_leftImg8bit.png
darmstadt_000059_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000059_000019_leftImg8bit.png
darmstadt_000062_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000062_000019_leftImg8bit.png
darmstadt_000063_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000063_000019_leftImg8bit.png
darmstadt_000064_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000064_000019_leftImg8bit.png
darmstadt_000065_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000065_000019_leftImg8bit.png
darmstadt_000066_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000066_000019_leftImg8bit.png
darmstadt_000068_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000068_000019_leftImg8bit.png
darmstadt_000069_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000069_000019_leftImg8bit.png
darmstadt_000070_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000070_000019_leftImg8bit.png
darmstadt_000071_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000071_000019_leftImg8bit.png
darmstadt_000073_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000073_000019_leftImg8bit.png
darmstadt_000074_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000074_000019_leftImg8bit.png
darmstadt_000077_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000077_000019_leftImg8bit.png
darmstadt_000078_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000078_000019_leftImg8bit.png
darmstadt_000080_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000080_000019_leftImg8bit.png
darmstadt_000082_000019_leftImg8bit.png;leftImg8bit/train/darmstadt/darmstadt_000082_000019_leftImg8bit.png
dusseldorf_000001_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000001_000019_leftImg8bit.png
dusseldorf_000002_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000002_000019_leftImg8bit.png
dusseldorf_000003_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000003_000019_leftImg8bit.png
dusseldorf_000005_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000005_000019_leftImg8bit.png
dusseldorf_000006_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000006_000019_leftImg8bit.png
dusseldorf_000010_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000010_000019_leftImg8bit.png
dusseldorf_000011_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000011_000019_leftImg8bit.png
dusseldorf_000012_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000012_000019_leftImg8bit.png
dusseldorf_000014_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000014_000019_leftImg8bit.png
dusseldorf_000016_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000016_000019_leftImg8bit.png
dusseldorf_000017_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000017_000019_leftImg8bit.png
dusseldorf_000019_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000019_000019_leftImg8bit.png
dusseldorf_000020_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000020_000019_leftImg8bit.png
dusseldorf_000024_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000024_000019_leftImg8bit.png
dusseldorf_000029_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000029_000019_leftImg8bit.png
dusseldorf_000032_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000032_000019_leftImg8bit.png
dusseldorf_000037_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000037_000019_leftImg8bit.png
dusseldorf_000043_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000043_000019_leftImg8bit.png
dusseldorf_000045_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000045_000019_leftImg8bit.png
dusseldorf_000047_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000047_000019_leftImg8bit.png
dusseldorf_000056_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000056_000019_leftImg8bit.png
dusseldorf_000058_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000058_000019_leftImg8bit.png
dusseldorf_000059_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000059_000019_leftImg8bit.png
dusseldorf_000067_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000067_000019_leftImg8bit.png
dusseldorf_000071_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000071_000019_leftImg8bit.png
dusseldorf_000073_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000073_000019_leftImg8bit.png
dusseldorf_000075_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000075_000019_leftImg8bit.png
dusseldorf_000077_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000077_000019_leftImg8bit.png
dusseldorf_000078_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000078_000019_leftImg8bit.png
dusseldorf_000082_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000082_000019_leftImg8bit.png
dusseldorf_000083_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000083_000019_leftImg8bit.png
dusseldorf_000084_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000084_000019_leftImg8bit.png
dusseldorf_000087_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000087_000019_leftImg8bit.png
dusseldorf_000090_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000090_000019_leftImg8bit.png
dusseldorf_000099_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000099_000019_leftImg8bit.png
dusseldorf_000100_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000100_000019_leftImg8bit.png
dusseldorf_000104_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000104_000019_leftImg8bit.png
dusseldorf_000105_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000105_000019_leftImg8bit.png
dusseldorf_000109_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000109_000019_leftImg8bit.png
dusseldorf_000110_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000110_000019_leftImg8bit.png
dusseldorf_000111_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000111_000019_leftImg8bit.png
dusseldorf_000112_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000112_000019_leftImg8bit.png
dusseldorf_000117_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000117_000019_leftImg8bit.png
dusseldorf_000124_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000124_000019_leftImg8bit.png
dusseldorf_000131_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000131_000019_leftImg8bit.png
dusseldorf_000134_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000134_000019_leftImg8bit.png
dusseldorf_000137_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000137_000019_leftImg8bit.png
dusseldorf_000138_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000138_000019_leftImg8bit.png
dusseldorf_000140_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000140_000019_leftImg8bit.png
dusseldorf_000143_000019_leftImg8bit.png;leftImg8bit/train/dusseldorf/dusseldorf_000143_000019_leftImg8bit.png
erfurt_000003_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000003_000019_leftImg8bit.png
erfurt_000005_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000005_000019_leftImg8bit.png
erfurt_000006_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000006_000019_leftImg8bit.png
erfurt_000007_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000007_000019_leftImg8bit.png
erfurt_000008_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000008_000019_leftImg8bit.png
erfurt_000009_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000009_000019_leftImg8bit.png
erfurt_000010_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000010_000019_leftImg8bit.png
erfurt_000015_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000015_000019_leftImg8bit.png
erfurt_000016_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000016_000019_leftImg8bit.png
erfurt_000019_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000019_000019_leftImg8bit.png
erfurt_000020_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000020_000019_leftImg8bit.png
erfurt_000023_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000023_000019_leftImg8bit.png
erfurt_000025_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000025_000019_leftImg8bit.png
erfurt_000028_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000028_000019_leftImg8bit.png
erfurt_000038_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000038_000019_leftImg8bit.png
erfurt_000039_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000039_000019_leftImg8bit.png
erfurt_000040_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000040_000019_leftImg8bit.png
erfurt_000041_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000041_000019_leftImg8bit.png
erfurt_000042_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000042_000019_leftImg8bit.png
erfurt_000043_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000043_000019_leftImg8bit.png
erfurt_000044_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000044_000019_leftImg8bit.png
erfurt_000049_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000049_000019_leftImg8bit.png
erfurt_000056_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000056_000019_leftImg8bit.png
erfurt_000057_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000057_000019_leftImg8bit.png
erfurt_000059_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000059_000019_leftImg8bit.png
erfurt_000061_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000061_000019_leftImg8bit.png
erfurt_000062_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000062_000019_leftImg8bit.png
erfurt_000063_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000063_000019_leftImg8bit.png
erfurt_000064_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000064_000019_leftImg8bit.png
erfurt_000065_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000065_000019_leftImg8bit.png
erfurt_000066_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000066_000019_leftImg8bit.png
erfurt_000068_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000068_000019_leftImg8bit.png
erfurt_000070_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000070_000019_leftImg8bit.png
erfurt_000072_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000072_000019_leftImg8bit.png
erfurt_000073_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000073_000019_leftImg8bit.png
erfurt_000074_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000074_000019_leftImg8bit.png
erfurt_000075_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000075_000019_leftImg8bit.png
erfurt_000076_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000076_000019_leftImg8bit.png
erfurt_000077_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000077_000019_leftImg8bit.png
erfurt_000078_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000078_000019_leftImg8bit.png
erfurt_000081_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000081_000019_leftImg8bit.png
erfurt_000085_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000085_000019_leftImg8bit.png
erfurt_000090_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000090_000019_leftImg8bit.png
erfurt_000092_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000092_000019_leftImg8bit.png
erfurt_000094_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000094_000019_leftImg8bit.png
erfurt_000095_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000095_000019_leftImg8bit.png
erfurt_000096_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000096_000019_leftImg8bit.png
erfurt_000099_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000099_000019_leftImg8bit.png
erfurt_000104_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000104_000019_leftImg8bit.png
erfurt_000105_000019_leftImg8bit.png;leftImg8bit/train/erfurt/erfurt_000105_000019_leftImg8bit.png
hamburg_000000_000629_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_000629_leftImg8bit.png
hamburg_000000_001106_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_001106_leftImg8bit.png
hamburg_000000_002095_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_002095_leftImg8bit.png
hamburg_000000_008221_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_008221_leftImg8bit.png
hamburg_000000_008494_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_008494_leftImg8bit.png
hamburg_000000_014030_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_014030_leftImg8bit.png
hamburg_000000_016691_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_016691_leftImg8bit.png
hamburg_000000_016928_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_016928_leftImg8bit.png
hamburg_000000_018592_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_018592_leftImg8bit.png
hamburg_000000_018878_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_018878_leftImg8bit.png
hamburg_000000_019760_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_019760_leftImg8bit.png
hamburg_000000_019892_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_019892_leftImg8bit.png
hamburg_000000_020211_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_020211_leftImg8bit.png
hamburg_000000_021961_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_021961_leftImg8bit.png
hamburg_000000_023472_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_023472_leftImg8bit.png
hamburg_000000_026675_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_026675_leftImg8bit.png
hamburg_000000_027857_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_027857_leftImg8bit.png
hamburg_000000_028056_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_028056_leftImg8bit.png
hamburg_000000_029378_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_029378_leftImg8bit.png
hamburg_000000_029676_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_029676_leftImg8bit.png
hamburg_000000_032460_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_032460_leftImg8bit.png
hamburg_000000_032906_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_032906_leftImg8bit.png
hamburg_000000_033506_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_033506_leftImg8bit.png
hamburg_000000_036427_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_036427_leftImg8bit.png
hamburg_000000_036527_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_036527_leftImg8bit.png
hamburg_000000_037279_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_037279_leftImg8bit.png
hamburg_000000_037741_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_037741_leftImg8bit.png
hamburg_000000_038446_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_038446_leftImg8bit.png
hamburg_000000_038915_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_038915_leftImg8bit.png
hamburg_000000_039420_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_039420_leftImg8bit.png
hamburg_000000_039546_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_039546_leftImg8bit.png
hamburg_000000_040021_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_040021_leftImg8bit.png
hamburg_000000_041667_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_041667_leftImg8bit.png
hamburg_000000_042885_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_042885_leftImg8bit.png
hamburg_000000_043944_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_043944_leftImg8bit.png
hamburg_000000_044747_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_044747_leftImg8bit.png
hamburg_000000_044996_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_044996_leftImg8bit.png
hamburg_000000_045437_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_045437_leftImg8bit.png
hamburg_000000_045704_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_045704_leftImg8bit.png
hamburg_000000_045908_leftImg8bit.png;leftImg8bit/train/hamburg/hamburg_000000_045908_leftImg8bit.png
